punk_id,Trait
5025,'EyePatch'
5025,'MedicalMask'
5025,'VampireHair'
5026,'ClassicShades'
5026,'Earring'
5026,'StraightHair'
5026,'HiddenEarring'
5027,'ClownEyesGreen'
5027,'Earring'
5027,'WildWhiteHair'
5027,'HiddenEarring'
5028,'MessyHair'
5028,'Muttonchops'
5028,'SmallShades'
5029,'ClownEyesGreen'
5029,'Headband'
5030,'HornedRimGlasses'
5030,'WildHair'
5031,'ClownEyesBlue'
5031,'FrumpyHair'
5031,'ShadowBeard'
5032,'Cigarette'
5032,'ClownEyesBlue'
5032,'HotLipstick'
5032,'WildHair'
5033,'ClassicShades'
5033,'Handlebars'
5033,'PeakSpike'
5034,'Cap'
5034,'ClassicShades'
5034,'ShadowBeard'
5035,'ClassicShades'
5035,'Handlebars'
5035,'KnittedCap'
5036,'ClownEyesGreen'
5036,'Earring'
5036,'HotLipstick'
5036,'RedMohawk'
5037,'Cap'
5037,'Earring'
5037,'ShadowBeard'
5038,'Cigarette'
5038,'MohawkDark'
5038,'PurpleEyeShadow'
5039,'Do-rag'
5039,'FrontBeardDark'
5039,'HornedRimGlasses'
5040,'BlackLipstick'
5040,'TassleHat'
5041,'MohawkDark'
5041,'Mustache'
5041,'SmallShades'
5042,'ClownEyesBlue'
5042,'HotLipstick'
5042,'MohawkThin'
5043,'ClownEyesBlue'
5043,'MessyHair'
5044,'BlackLipstick'
5044,'EyePatch'
5044,'FrumpyHair'
5045,'MohawkDark'
5045,'NerdGlasses'
5046,'Mole'
5046,'SmallShades'
5047,'PoliceCap'
5047,'RosyCheeks'
5048,'Bandana'
5048,'Earring'
5048,'Handlebars'
5049,'ClownEyesGreen'
5049,'OrangeSide'
5049,'PurpleLipstick'
5050,'RegularShades'
5050,'ShadowBeard'
5050,'ShavedHead'
5051,'DGlasses'
5051,'Earring'
5051,'FrontBeard'
5051,'PeakSpike'
5052,'ClownNose'
5052,'MohawkDark'
5052,'PurpleEyeShadow'
5053,'Earring'
5053,'HotLipstick'
5053,'Vape'
5053,'WildWhiteHair'
5053,'HiddenEarring'
5054,'ClownEyesBlue'
5055,'BlackLipstick'
5055,'Earring'
5055,'RegularShades'
5055,'StraightHair'
5055,'HiddenEarring'
5056,'Beanie'
5056,'Earring'
5056,'LuxuriousBeard'
5056,'VR'
5057,'Chinstrap'
5057,'ClassicShades'
5057,'Earring'
5057,'Mole'
5057,'ShavedHead'
5057,'HiddenMole'
5058,'SmallShades'
5058,'StringyHair'
5059,'GoldChain'
5059,'Headband'
5059,'RegularShades'
5060,'Earring'
5060,'GreenEyeShadow'
5060,'PurpleLipstick'
5060,'StraightHairDark'
5060,'HiddenEarring'
5061,'BigBeard'
5061,'FrumpyHair'
5062,'CrazyHair'
5062,'FrontBeardDark'
5062,'VR'
5063,'FrontBeardDark'
5063,'NerdGlasses'
5063,'ShavedHead'
5064,'Cigarette'
5064,'EyeMask'
5064,'StraightHair'
5065,'Earring'
5065,'Fedora'
5065,'FrontBeardDark'
5066,'Earring'
5066,'KnittedCap'
5066,'Smile'
5067,'ClassicShades'
5067,'Earring'
5067,'RedMohawk'
5068,'Earring'
5068,'MessyHair'
5068,'WeldingGoggles'
5069,'GreenEyeShadow'
5069,'StraightHairDark'
5070,'CapForward'
5070,'Mole'
5070,'RegularShades'
5071,'Bandana'
5071,'BigShades'
5071,'HotLipstick'
5072,'HornedRimGlasses'
5072,'KnittedCap'
5072,'Smile'
5073,'ClassicShades'
5073,'HotLipstick'
5073,'MohawkDark'
5074,'Cap'
5074,'Cigarette'
5074,'HotLipstick'
5074,'NerdGlasses'
5075,'Earring'
5075,'GreenEyeShadow'
5075,'Headband'
5076,'BlackLipstick'
5076,'WildBlonde'
5077,'Earring'
5077,'HornedRimGlasses'
5077,'MessyHair'
5078,'ClassicShades'
5078,'KnittedCap'
5078,'NormalBeardBlack'
5079,'ClownEyesGreen'
5079,'HotLipstick'
5079,'MessyHair'
5079,'Pipe'
5080,'Earring'
5080,'ShadowBeard'
5080,'SmallShades'
5080,'WildHair'
5081,'BlackLipstick'
5081,'BlondeShort'
5081,'Cigarette'
5081,'VR'
5082,'BlondeShort'
5082,'EyePatch'
5082,'HotLipstick'
5083,'Cigarette'
5083,'ClownEyesGreen'
5083,'Earring'
5083,'PinkWithHat'
5083,'HiddenEarring'
5084,'BlackLipstick'
5084,'ClownEyesBlue'
5084,'StraightHairBlonde'
5085,'Earring'
5085,'MohawkDark'
5085,'PurpleLipstick'
5086,'MohawkDark'
5086,'RegularShades'
5087,'FrontBeard'
5087,'KnittedCap'
5088,'Earring'
5088,'KnittedCap'
5088,'RegularShades'
5089,'Muttonchops'
5089,'RegularShades'
5089,'WildHair'
5090,'EyePatch'
5090,'Goat'
5090,'StringyHair'
5091,'NerdGlasses'
5091,'WildHair'
5092,'Hoodie'
5092,'LuxuriousBeard'
5092,'RegularShades'
5093,'DGlasses'
5093,'Cap'
5093,'RosyCheeks'
5094,'ClownEyesBlue'
5094,'HotLipstick'
5094,'MohawkDark'
5095,'Earring'
5095,'KnittedCap'
5095,'ShadowBeard'
5096,'BlondeBob'
5096,'ClownEyesGreen'
5096,'HotLipstick'
5096,'Pipe'
5097,'BlackLipstick'
5097,'BlueEyeShadow'
5097,'WildHair'
5098,'FrontBeardDark'
5098,'Frown'
5098,'FrumpyHair'
5098,'HiddenFrown'
5099,'Bandana'
5099,'ClownEyesBlue'
5100,'ClownNose'
5100,'Earring'
5100,'MohawkThin'
5101,'Earring'
5101,'FrontBeardDark'
5101,'Frown'
5101,'MohawkThin'
5101,'SmallShades'
5101,'HiddenFrown'
5102,'CrazyHair'
5102,'GreenEyeShadow'
5103,'FrumpyHair'
5103,'NormalBeard'
5103,'VR'
5104,'Cigarette'
5104,'HornedRimGlasses'
5104,'PeakSpike'
5105,'ClownEyesGreen'
5105,'Earring'
5105,'Mohawk'
5106,'ClassicShades'
5106,'HotLipstick'
5106,'MohawkDark'
5106,'Mole'
5107,'GoldChain'
5107,'HornedRimGlasses'
5107,'Muttonchops'
5107,'WildHair'
5108,'BlackLipstick'
5108,'Cigarette'
5108,'Earring'
5108,'FrumpyHair'
5108,'PurpleEyeShadow'
5108,'HiddenEarring'
5109,'Hoodie'
5109,'HornedRimGlasses'
5109,'Mole'
5109,'ShadowBeard'
5110,'CrazyHair'
5110,'Earring'
5110,'Goat'
5110,'NerdGlasses'
5111,'CowboyHat'
5111,'EyeMask'
5111,'NormalBeard'
5112,'Earring'
5112,'Goat'
5112,'Vape'
5112,'WildHair'
5113,'Frown'
5113,'MohawkThin'
5113,'Mustache'
5114,'BigBeard'
5114,'Earring'
5114,'MohawkThin'
5114,'RegularShades'
5115,'BlueEyeShadow'
5115,'RedMohawk'
5116,'DGlasses'
5116,'Hoodie'
5117,'BlackLipstick'
5117,'BlueEyeShadow'
5117,'MessyHair'
5118,'BlackLipstick'
5118,'Earring'
5118,'MedicalMask'
5118,'Pigtails'
5118,'HiddenLipstick'
5119,'NerdGlasses'
5119,'PeakSpike'
5120,'DarkHair'
5120,'RosyCheeks'
5121,'PurpleEyeShadow'
5121,'TassleHat'
5122,'Cap'
5122,'FrontBeard'
5123,'MohawkThin'
5123,'NormalBeard'
5124,'BlondeBob'
5124,'VR'
5125,'BlondeBob'
5125,'Pipe'
5125,'RosyCheeks'
5126,'BigShades'
5126,'Handlebars'
5126,'Mohawk'
5127,'BigShades'
5127,'Chinstrap'
5127,'Cigarette'
5127,'PeakSpike'
5128,'CapForward'
5128,'Earring'
5128,'Mustache'
5129,'BlackLipstick'
5129,'CrazyHair'
5129,'Earring'
5130,'CapForward'
5130,'EyePatch'
5130,'Pipe'
5131,'Earring'
5131,'MohawkThin'
5131,'Smile'
5132,'Choker'
5132,'ClownEyesBlue'
5132,'MohawkDark'
5133,'BigShades'
5133,'Earring'
5133,'MohawkDark'
5133,'NormalBeard'
5134,'BlackLipstick'
5135,'BlackLipstick'
5135,'BlueEyeShadow'
5135,'Pipe'
5135,'WildWhiteHair'
5136,'DGlasses'
5136,'Cap'
5137,'Mole'
5137,'PurpleLipstick'
5137,'RedMohawk'
5138,'Earring'
5138,'MohawkDark'
5138,'VR'
5139,'Bandana'
5139,'BlackLipstick'
5139,'Cigarette'
5140,'Cigarette'
5140,'Earring'
5140,'Headband'
5140,'NormalBeardBlack'
5141,'Cap'
5141,'Mustache'
5142,'KnittedCap'
5142,'NormalBeardBlack'
5143,'ClownHairGreen'
5143,'FrontBeard'
5144,'Cigarette'
5144,'ClownNose'
5144,'StringyHair'
5145,'Earring'
5145,'FrumpyHair'
5145,'NormalBeard'
5145,'RegularShades'
5146,'ClassicShades'
5146,'Goat'
5146,'MessyHair'
5147,'Earring'
5147,'Headband'
5147,'LuxuriousBeard'
5148,'EyeMask'
5148,'Hoodie'
5148,'NormalBeard'
5149,'ClassicShades'
5149,'ClownNose'
5149,'KnittedCap'
5149,'NormalBeardBlack'
5149,'Smile'
5149,'HiddenSmile'
5150,'Bandana'
5150,'Cigarette'
5150,'ClownEyesBlue'
5151,'CrazyHair'
5151,'Mole'
5152,'RegularShades'
5152,'StringyHair'
5153,'Earring'
5153,'PurpleEyeShadow'
5153,'WildHair'
5153,'HiddenEarring'
5154,'ClownEyesBlue'
5154,'Earring'
5154,'HalfShaved'
5154,'PurpleLipstick'
5154,'HiddenEarring'
5155,'NormalBeard'
5155,'RegularShades'
5155,'WildHair'
5156,'KnittedCap'
5156,'NerdGlasses'
5156,'Pipe'
5157,'Mole'
5157,'PeakSpike'
5157,'VR'
5158,'BigShades'
5158,'StraightHair'
5159,'Cigarette'
5159,'Earring'
5159,'HotLipstick'
5159,'TassleHat'
5159,'HiddenEarring'
5160,'EyePatch'
5160,'HotLipstick'
5160,'WildBlonde'
5161,'Cigarette'
5161,'ClownEyesGreen'
5162,'NerdGlasses'
5162,'PurpleHair'
5163,'Headband'
5163,'Vape'
5164,'HalfShaved'
5164,'HotLipstick'
5164,'VR'
5165,'MohawkDark'
5165,'PurpleEyeShadow'
5166,'ClownEyesBlue'
5166,'Earring'
5166,'PurpleLipstick'
5166,'StraightHairBlonde'
5166,'HiddenEarring'
5167,'CrazyHair'
5167,'GoldChain'
5167,'PurpleLipstick'
5168,'OrangeSide'
5168,'PurpleLipstick'
5169,'ClownNose'
5169,'Hoodie'
5170,'BigShades'
5170,'Earring'
5170,'Fedora'
5171,'Earring'
5172,'BlueEyeShadow'
5172,'StraightHair'
5173,'FrontBeard'
5173,'MohawkThin'
5173,'VR'
5174,'Earring'
5174,'FrumpyHair'
5174,'ShadowBeard'
5175,'Bandana'
5175,'Cigarette'
5175,'Earring'
5175,'GoldChain'
5176,'BigShades'
5176,'Earring'
5176,'Frown'
5176,'Mohawk'
5177,'ClownEyesGreen'
5177,'HotLipstick'
5177,'StraightHairBlonde'
5178,'BigShades'
5178,'PoliceCap'
5179,'EyePatch'
5179,'Fedora'
5180,'ClassicShades'
5180,'CrazyHair'
5181,'Cigarette'
5181,'PurpleEyeShadow'
5181,'TassleHat'
5182,'Earring'
5182,'Mole'
5182,'PoliceCap'
5182,'SmallShades'
5183,'RegularShades'
5183,'StraightHairDark'
5183,'Vape'
5184,'NormalBeard'
5185,'RegularShades'
5185,'TopHat'
5186,'HornedRimGlasses'
5186,'Pigtails'
5186,'Pipe'
5187,'BigShades'
5187,'HotLipstick'
5187,'RedMohawk'
5188,'Cigarette'
5188,'ShavedHead'
5188,'SmallShades'
5189,'Cap'
5189,'Earring'
5189,'Muttonchops'
5190,'ClownEyesGreen'
5190,'Pigtails'
5191,'PinkWithHat'
5191,'Vape'
5192,'Earring'
5192,'NerdGlasses'
5192,'WildHair'
5193,'BlackLipstick'
5193,'ClownEyesGreen'
5193,'Mohawk'
5194,'ClownEyesGreen'
5194,'Earring'
5194,'MessyHair'
5195,'Bandana'
5195,'HotLipstick'
5195,'Pipe'
5196,'FrontBeard'
5196,'VampireHair'
5197,'ClownNose'
5197,'LuxuriousBeard'
5198,'Mohawk'
5198,'Mustache'
5198,'RegularShades'
5199,'HotLipstick'
5199,'MessyHair'
5199,'NerdGlasses'
5200,'EyePatch'
5200,'Mohawk'
5201,'EyeMask'
5201,'FrumpyHair'
5201,'Pipe'
5202,'BlackLipstick'
5202,'ClassicShades'
5202,'Earring'
5202,'MohawkThin'
5203,'BigShades'
5203,'DarkHair'
5204,'ClassicShades'
5204,'Earring'
5204,'Fedora'
5204,'FrontBeardDark'
5204,'MedicalMask'
5205,'Frown'
5205,'PoliceCap'
5206,'NormalBeardBlack'
5206,'RegularShades'
5206,'ShavedHead'
5207,'Goat'
5207,'MohawkDark'
5208,'BlackLipstick'
5208,'ClownEyesBlue'
5208,'CrazyHair'
5208,'Earring'
5208,'Vape'
5209,'SmallShades'
5209,'VampireHair'
5210,'GreenEyeShadow'
5210,'StraightHairDark'
5211,'Cigarette'
5211,'Earring'
5211,'PurpleEyeShadow'
5211,'PurpleLipstick'
5211,'StraightHairDark'
5211,'HiddenEarring'
5212,'BlondeBob'
5212,'ClownEyesGreen'
5212,'PurpleLipstick'
5213,'Chinstrap'
5213,'PoliceCap'
5213,'VR'
5214,'EyePatch'
5214,'SilverChain'
5214,'WildHair'
5215,'CrazyHair'
5215,'RegularShades'
5216,'Cap'
5216,'NormalBeardBlack'
5217,'GoldChain'
5217,'KnittedCap'
5218,'ClassicShades'
5218,'Hoodie'
5218,'ShadowBeard'
5219,'MedicalMask'
5219,'PurpleLipstick'
5219,'WildBlonde'
5219,'HiddenLipstick'
5220,'Bandana'
5220,'Earring'
5220,'FrontBeard'
5221,'BigShades'
5221,'HotLipstick'
5221,'TassleHat'
5222,'BlackLipstick'
5222,'MohawkDark'
5222,'Mole'
5223,'BigBeard'
5223,'ClassicShades'
5223,'Headband'
5224,'CrazyHair'
5224,'LuxuriousBeard'
5225,'Earring'
5225,'EyePatch'
5226,'Earring'
5226,'RegularShades'
5226,'ShadowBeard'
5226,'StringyHair'
5227,'Cigarette'
5227,'FrumpyHair'
5228,'FrontBeard'
5228,'StringyHair'
5229,'BigShades'
5229,'Muttonchops'
5229,'PeakSpike'
5229,'Smile'
5230,'Beanie'
5230,'ShadowBeard'
5231,'Earring'
5231,'NormalBeard'
5231,'PeakSpike'
5232,'BlackLipstick'
5232,'Earring'
5232,'NerdGlasses'
5232,'WildWhiteHair'
5232,'HiddenEarring'
5233,'Cigarette'
5233,'KnittedCap'
5233,'Smile'
5234,'BigShades'
5234,'CrazyHair'
5234,'Earring'
5235,'ClownNose'
5235,'CowboyHat'
5235,'SilverChain'
5236,'Cap'
5236,'EyePatch'
5237,'ClassicShades'
5237,'PeakSpike'
5238,'ClassicShades'
5238,'MessyHair'
5238,'Smile'
5239,'ClownHairGreen'
5239,'Handlebars'
5240,'DGlasses'
5240,'KnittedCap'
5241,'Do-rag'
5241,'HornedRimGlasses'
5241,'ShadowBeard'
5241,'SilverChain'
5242,'BigShades'
5242,'CowboyHat'
5242,'ShadowBeard'
5243,'BlackLipstick'
5243,'Earring'
5243,'Headband'
5244,'Cigarette'
5244,'Earring'
5244,'MessyHair'
5245,'DGlasses'
5245,'Do-rag'
5245,'Goat'
5246,'Fedora'
5246,'GoldChain'
5247,'Chinstrap'
5247,'HornedRimGlasses'
5247,'Mohawk'
5248,'Earring'
5248,'GreenEyeShadow'
5248,'Mohawk'
5249,'ClassicShades'
5249,'Earring'
5249,'Headband'
5250,'BlueEyeShadow'
5250,'KnittedCap'
5251,'Bandana'
5251,'ClownEyesBlue'
5251,'Earring'
5251,'HotLipstick'
5251,'Vape'
5252,'ClownEyesBlue'
5252,'FrontBeardDark'
5252,'ShavedHead'
5253,'MessyHair'
5253,'Mole'
5254,'Cigarette'
5254,'ClownEyesBlue'
5254,'StringyHair'
5255,'BuckTeeth'
5255,'NormalBeard'
5255,'ShavedHead'
5256,'HotLipstick'
5256,'Mole'
5256,'WildBlonde'
5257,'Handlebars'
5257,'MohawkDark'
5257,'RegularShades'
5257,'Vape'
5258,'ClownEyesBlue'
5258,'Headband'
5259,'Do-rag'
5259,'Earring'
5259,'NormalBeardBlack'
5260,'ClownEyesGreen'
5260,'GoldChain'
5260,'ShavedHead'
5261,'CrazyHair'
5261,'Earring'
5261,'GoldChain'
5261,'HornedRimGlasses'
5261,'Smile'
5262,'Muttonchops'
5263,'Frown'
5263,'Pipe'
5264,'PurpleEyeShadow'
5264,'WildBlonde'
5265,'Cap'
5265,'ClownEyesGreen'
5265,'Earring'
5266,'PurpleLipstick'
5266,'StraightHair'
5267,'PurpleLipstick'
5267,'StraightHairBlonde'
5267,'Vape'
5268,'Bandana'
5268,'FrontBeard'
5268,'HornedRimGlasses'
5269,'Chinstrap'
5269,'KnittedCap'
5269,'SmallShades'
5270,'Mole'
5270,'StraightHairBlonde'
5271,'BlondeShort'
5271,'NerdGlasses'
5272,'BigShades'
5272,'ClownHairGreen'
5273,'Headband'
5273,'NerdGlasses'
5273,'ShadowBeard'
5274,'BuckTeeth'
5274,'Muttonchops'
5274,'ShavedHead'
5275,'ClownEyesBlue'
5275,'PoliceCap'
5276,'Frown'
5276,'FrumpyHair'
5276,'NormalBeard'
5276,'VR'
5276,'HiddenFrown'
5277,'ClownHairGreen'
5277,'EyeMask'
5277,'HotLipstick'
5278,'FrontBeardDark'
5278,'MohawkDark'
5279,'Bandana'
5279,'BlueEyeShadow'
5280,'Cigarette'
5280,'Muttonchops'
5280,'NerdGlasses'
5280,'WildHair'
5281,'Pigtails'
5281,'PurpleLipstick'
5282,'DGlasses'
5282,'Earring'
5282,'StraightHairBlonde'
5282,'HiddenEarring'
5283,'Do-rag'
5283,'NerdGlasses'
5283,'NormalBeardBlack'
5284,'FrumpyHair'
5284,'MedicalMask'
5284,'RegularShades'
5285,'Cap'
5285,'HotLipstick'
5285,'RegularShades'
5286,'Earring'
5286,'ShadowBeard'
5286,'ShavedHead'
5286,'SmallShades'
5287,'EyePatch'
5287,'MohawkThin'
5287,'Pipe'
5288,'HornedRimGlasses'
5288,'PurpleHair'
5289,'Handlebars'
5289,'Hoodie'
5290,'HornedRimGlasses'
5290,'MohawkDark'
5290,'NormalBeardBlack'
5291,'BlackLipstick'
5291,'ClassicShades'
5291,'StringyHair'
5292,'BuckTeeth'
5292,'ClownEyesBlue'
5292,'FrumpyHair'
5293,'FrumpyHair'
5293,'Mole'
5293,'PurpleLipstick'
5294,'CapForward'
5294,'ClownEyesBlue'
5294,'LuxuriousBeard'
5295,'Earring'
5295,'HotLipstick'
5295,'PurpleEyeShadow'
5295,'StraightHairBlonde'
5295,'HiddenEarring'
5296,'Earring'
5296,'EyePatch'
5296,'Goat'
5296,'MessyHair'
5297,'ShadowBeard'
5297,'WildHair'
5298,'BuckTeeth'
5298,'Earring'
5298,'Hoodie'
5298,'HornedRimGlasses'
5298,'HiddenEarring'
5299,'Cigarette'
5299,'Earring'
5299,'Handlebars'
5299,'MohawkDark'
5300,'Do-rag'
5300,'Goat'
5300,'NerdGlasses'
5300,'SilverChain'
5301,'BlueEyeShadow'
5301,'FrumpyHair'
5302,'Mohawk'
5302,'NerdGlasses'
5302,'PurpleLipstick'
5303,'Cigarette'
5303,'Mustache'
5303,'TopHat'
5304,'Cigarette'
5304,'ClassicShades'
5304,'Earring'
5304,'VampireHair'
5305,'ClassicShades'
5305,'Handlebars'
5305,'MessyHair'
5306,'Cigarette'
5306,'FrontBeard'
5306,'PurpleHair'
5306,'Spots'
5307,'Earring'
5307,'PurpleEyeShadow'
5307,'PurpleLipstick'
5307,'RedMohawk'
5308,'Hoodie'
5308,'Vape'
5309,'Cigarette'
5309,'WildHair'
5310,'Earring'
5310,'HotLipstick'
5310,'WildBlonde'
5311,'Earring'
5311,'Handlebars'
5311,'StringyHair'
5312,'KnittedCap'
5312,'LuxuriousBeard'
5313,'Chinstrap'
5313,'Fedora'
5313,'Mole'
5313,'Pipe'
5313,'HiddenMole'
5314,'Do-rag'
5314,'HornedRimGlasses'
5315,'HornedRimGlasses'
5315,'MessyHair'
5316,'BlueEyeShadow'
5316,'Cigarette'
5316,'PinkWithHat'
5317,'NormalBeardBlack'
5317,'PoliceCap'
5318,'CowboyHat'
5318,'Mustache'
5319,'BigShades'
5319,'Mustache'
5319,'PeakSpike'
5320,'Earring'
5320,'EyeMask'
5320,'Fedora'
5320,'SilverChain'
5321,'MohawkThin'
5321,'NerdGlasses'
5322,'Earring'
5322,'KnittedCap'
5322,'ShadowBeard'
5323,'ClownEyesGreen'
5323,'CrazyHair'
5324,'Headband'
5324,'Mustache'
5324,'NerdGlasses'
5325,'RegularShades'
5325,'VampireHair'
5326,'EyePatch'
5326,'Pigtails'
5327,'NerdGlasses'
5327,'RosyCheeks'
5327,'StringyHair'
5328,'DGlasses'
5328,'Bandana'
5328,'Earring'
5329,'MohawkThin'
5329,'RegularShades'
5330,'CrazyHair'
5330,'Earring'
5330,'HornedRimGlasses'
5331,'Cigarette'
5331,'Earring'
5331,'PilotHelmet'
5331,'HiddenEarring'
5332,'BlackLipstick'
5332,'NerdGlasses'
5332,'RedMohawk'
5332,'Vape'
5333,'Cigarette'
5333,'DarkHair'
5333,'Earring'
5333,'HiddenEarring'
5334,'Earring'
5334,'Goat'
5334,'Mole'
5334,'WildHair'
5335,'Do-rag'
5335,'LuxuriousBeard'
5336,'PoliceCap'
5337,'Earring'
5337,'Handlebars'
5337,'ShavedHead'
5338,'Goat'
5338,'VampireHair'
5339,'Headband'
5339,'PurpleLipstick'
5339,'Spots'
5340,'EyePatch'
5340,'Mohawk'
5341,'Cap'
5341,'HornedRimGlasses'
5341,'NormalBeardBlack'
5342,'Cigarette'
5342,'Do-rag'
5342,'Earring'
5342,'EyePatch'
5343,'ClownEyesBlue'
5343,'TassleHat'
5344,'BuckTeeth'
5344,'Earring'
5345,'ClownEyesBlue'
5345,'StraightHairBlonde'
5346,'Earring'
5346,'HornedRimGlasses'
5346,'VampireHair'
5347,'BlueEyeShadow'
5347,'WildBlonde'
5348,'BlackLipstick'
5348,'ClownHairGreen'
5349,'EyeMask'
5349,'Mohawk'
5349,'ShadowBeard'
5350,'HornedRimGlasses'
5350,'TopHat'
5351,'EyeMask'
5351,'Hoodie'
5351,'Muttonchops'
5352,'Cigarette'
5352,'FrontBeard'
5352,'PeakSpike'
5353,'Mohawk'
5353,'Muttonchops'
5353,'SmallShades'
5354,'BlackLipstick'
5354,'Mole'
5354,'StringyHair'
5355,'DGlasses'
5355,'Cap'
5355,'Handlebars'
5356,'ClownEyesBlue'
5356,'Earring'
5356,'FrontBeard'
5356,'MessyHair'
5357,'HornedRimGlasses'
5357,'ShavedHead'
5358,'BlackLipstick'
5358,'BlueEyeShadow'
5358,'CrazyHair'
5359,'ClownHairGreen'
5359,'Earring'
5359,'LuxuriousBeard'
5360,'SmallShades'
5361,'DGlasses'
5361,'BlondeShort'
5362,'Cigarette'
5362,'Earring'
5362,'FrontBeardDark'
5362,'Spots'
5362,'StringyHair'
5363,'Cap'
5363,'ClassicShades'
5363,'Handlebars'
5364,'Bandana'
5364,'Cigarette'
5364,'ClassicShades'
5365,'HornedRimGlasses'
5365,'PeakSpike'
5365,'ShadowBeard'
5366,'Mohawk'
5366,'NormalBeard'
5367,'ClassicShades'
5367,'FrumpyHair'
5367,'LuxuriousBeard'
5368,'Earring'
5368,'Mohawk'
5368,'NormalBeard'
5369,'LuxuriousBeard'
5369,'PeakSpike'
5370,'FrumpyHair'
5370,'NerdGlasses'
5370,'Pipe'
5370,'ShadowBeard'
5371,'Bandana'
5371,'Cigarette'
5372,'ClassicShades'
5372,'WildBlonde'
5373,'Earring'
5373,'FrumpyHair'
5373,'Pipe'
5373,'PurpleLipstick'
5373,'HiddenEarring'
5374,'FrontBeard'
5374,'WildHair'
5375,'ClownHairGreen'
5375,'Mustache'
5376,'ClownEyesBlue'
5376,'HalfShaved'
5377,'BigShades'
5377,'LuxuriousBeard'
5377,'MessyHair'
5377,'Smile'
5377,'HiddenSmile'
5378,'FrontBeard'
5378,'VampireHair'
5379,'ClownNose'
5379,'MohawkThin'
5380,'FrontBeardDark'
5380,'MohawkThin'
5380,'NerdGlasses'
5381,'ClownEyesGreen'
5381,'CowboyHat'
5382,'Cigarette'
5382,'NerdGlasses'
5382,'PeakSpike'
5383,'BlueEyeShadow'
5383,'DarkHair'
5383,'Vape'
5384,'ClownEyesGreen'
5384,'FrumpyHair'
5384,'PurpleLipstick'
5385,'ClownEyesGreen'
5385,'RedMohawk'
5386,'BlueEyeShadow'
5386,'WildBlonde'
5387,'EyePatch'
5387,'Handlebars'
5387,'MohawkDark'
5388,'EyeMask'
5388,'NormalBeardBlack'
5388,'VampireHair'
5389,'WeldingGoggles'
5389,'WildHair'
5390,'BigShades'
5390,'Handlebars'
5390,'MohawkThin'
5391,'BigShades'
5391,'Cigarette'
5391,'PurpleLipstick'
5391,'StraightHair'
5392,'EyeMask'
5392,'FrumpyHair'
5392,'ShadowBeard'
5393,'Earring'
5393,'FrontBeard'
5393,'PeakSpike'
5393,'SmallShades'
5394,'EyePatch'
5394,'Mohawk'
5395,'MohawkThin'
5395,'SmallShades'
5396,'Chinstrap'
5396,'ClownEyesGreen'
5396,'MohawkThin'
5397,'PurpleHair'
5397,'ShadowBeard'
5398,'ClownEyesBlue'
5398,'HalfShaved'
5398,'HotLipstick'
5399,'Do-rag'
5399,'Handlebars'
5400,'Bandana'
5400,'ClownEyesGreen'
5400,'Earring'
5401,'Bandana'
5401,'PurpleLipstick'
5401,'RosyCheeks'
5402,'ClownEyesGreen'
5402,'Hoodie'
5402,'ShadowBeard'
5403,'ClownEyesGreen'
5403,'ShavedHead'
5404,'Headband'
5404,'RegularShades'
5405,'ClownEyesBlue'
5405,'WildBlonde'
5406,'GoldChain'
5406,'MohawkThin'
5407,'StraightHairDark'
5407,'WeldingGoggles'
5408,'EyePatch'
5408,'WildHair'
5409,'GreenEyeShadow'
5409,'HotLipstick'
5409,'Pigtails'
5410,'FrumpyHair'
5410,'Mustache'
5410,'RosyCheeks'
5411,'BigShades'
5411,'ClownNose'
5411,'WildHair'
5412,'CrazyHair'
5412,'NerdGlasses'
5413,'BlondeShort'
5413,'HornedRimGlasses'
5413,'HotLipstick'
5414,'BlackLipstick'
5414,'SilverChain'
5414,'StraightHair'
5415,'Cigarette'
5415,'Headband'
5415,'LuxuriousBeard'
5415,'RegularShades'
5416,'Earring'
5416,'EyeMask'
5416,'ShavedHead'
5417,'LuxuriousBeard'
5417,'MohawkThin'
5418,'Earring'
5418,'Mustache'
5418,'NerdGlasses'
5418,'ShavedHead'
5419,'BlondeShort'
5419,'PurpleEyeShadow'
5419,'PurpleLipstick'
5420,'Cap'
5420,'HornedRimGlasses'
5420,'LuxuriousBeard'
5421,'Pipe'
5421,'PurpleHair'
5422,'BigShades'
5422,'Cap'
5423,'CapForward'
5423,'Frown'
5423,'Handlebars'
5423,'HiddenFrown'
5424,'Goat'
5424,'PurpleHair'
5424,'SmallShades'
5425,'Chinstrap'
5425,'CowboyHat'
5426,'BlueEyeShadow'
5427,'CapForward'
5427,'Cigarette'
5427,'Earring'
5428,'EyeMask'
5428,'MohawkThin'
5428,'Mole'
5429,'Cigarette'
5429,'Earring'
5429,'NerdGlasses'
5429,'WildBlonde'
5430,'Earring'
5430,'LuxuriousBeard'
5430,'Spots'
5431,'PurpleEyeShadow'
5431,'PurpleLipstick'
5431,'StraightHairBlonde'
5432,'HotLipstick'
5432,'Mohawk'
5433,'ClownHairGreen'
5433,'Frown'
5433,'Muttonchops'
5434,'Goat'
5434,'Mohawk'
5435,'Chinstrap'
5435,'ClassicShades'
5435,'StringyHair'
5436,'CrazyHair'
5436,'Muttonchops'
5436,'NerdGlasses'
5437,'Earring'
5437,'NerdGlasses'
5437,'StringyHair'
5438,'Cigarette'
