Punk_id,Rarity,Genre,Skin,Traits,Owned_by
4292,7203,Male,Dark,"['Bandana', 'EyeMask']",0x6F4A2d
4293,9017,Male,Light,"['Cigarette', 'MohawkDark', 'NerdGlasses']",0xD68C59
4294,6501,Female,Dark,"['DGlasses', 'HotLipstick', 'WildHair']",0x645eB3
4295,2087,Male,Light,"['Earring', 'NormalBeardBlack', 'VampireHair']",0xfDeD90
4296,7491,Male,Light,"['Do-rag', 'Mole', 'RegularShades', 'ShadowBeard']",0x6F4A2d
4297,9739,Male,Light,"['EyePatch', 'ShadowBeard', 'StringyHair']",0xb394F1
4298,4330,Male,Albino,"['Earring', 'KnittedCap', 'RegularShades', 'Smile']",0xb70c1a
4299,7746,Male,Mid,"['MessyHair', 'Muttonchops']",0xfff7B4
4300,737,Female,Dark,"['Mole', 'PinkWithHat']",0xC15753
4301,1267,Female,Albino,"['PurpleLipstick', 'VR', 'WildWhiteHair']",0x69021A
4302,2788,Female,Light,"['ClownEyesBlue', 'Earring', 'PurpleLipstick', 'StraightHair', 'HiddenEarring']",0xA6E156
4303,7374,Male,Mid,"['Do-rag', 'Muttonchops', 'SmallShades']",0x1B32fc
4304,2375,Female,Albino,"['PurpleLipstick', 'RedMohawk']",0x6F4A2d
4305,5339,Female,Mid,"['BlackLipstick', 'Cap', 'PurpleEyeShadow']",0x7a341c
4306,9872,Female,Light,"['Earring', 'StringyHair']",0x269616
4307,8859,Male,Mid,"['Earring', 'KnittedCap', 'RegularShades', 'ShadowBeard']",0x7760E0
4308,9487,Male,Dark,"['ClassicShades', 'Earring', 'WildHair']",0x975FcA
4309,2986,Female,Mid,"['DarkHair', 'Earring', 'PurpleEyeShadow', 'PurpleLipstick', 'HiddenEarring']",0x00B278
4310,9606,Female,Light,"['ClassicShades', 'MessyHair', 'PurpleLipstick']",0xb78E3E
4311,5290,Male,Dark,"['Frown', 'MohawkDark', 'NerdGlasses']",0x05E06f
4312,6182,Male,Mid,"['BigShades', 'Chinstrap', 'Headband']",0xfcbca5
4313,4577,Female,Albino,"['Cigarette', 'PurpleLipstick']",0x42D2b7
4314,465,Female,Light,"['FrumpyHair', 'WeldingGoggles']",0xD79b93
4315,2349,Female,Dark,"['BlackLipstick', 'RedMohawk']",0xE83C75
4316,3279,Female,Light,"['Cigarette', 'ClassicShades', 'Earring', 'HotLipstick', 'TassleHat', 'HiddenEarring']",0x1c38e6
4317,6583,Male,Dark,"['Do-rag', 'Mustache']",0x51688C
4318,8391,Female,Light,"['ClownEyesGreen', 'Earring', 'MohawkThin']",0x685d14
4319,2686,Female,Dark,"['Cigarette', 'Earring', 'HotLipstick', 'StraightHairDark', 'HiddenEarring']",0x3BE89b
4320,4705,Male,Mid,"['CapForward', 'VR']",0x5d8bff
4321,6066,Male,Dark,"['FrontBeard', 'FrumpyHair']",0x3295df
4322,5302,Male,Dark,"['Frown', 'MohawkThin']",0xA64BdD
4323,1474,Male,Dark,"['Cigarette', 'CowboyHat']",0xa25803
4324,334,Male,Mid,"['BuckTeeth', 'Earring', 'EyeMask', 'Headband', 'NormalBeardBlack']",0x5b2117
4325,7479,Male,Albino,"['ClassicShades', 'Do-rag', 'Earring']",0xCfC8E0
4326,9573,Male,Mid,"['Mole', 'WildHair']",0x87b740
4327,5448,Female,Light,"['Bandana', 'PurpleEyeShadow']",0x940fEC
4328,3882,Male,Dark,"['Fedora', 'ShadowBeard']",0x00B278
4329,7158,Male,Dark,"['EyeMask', 'MohawkThin']",0x4bbb41
4330,9801,Male,Light,"['Earring', 'HornedRimGlasses', 'StringyHair']",0xA64fc1
4331,9216,Male,Mid,"['BigShades', 'Mohawk']",0x068315
4332,3004,Female,Dark,"['DarkHair', 'Earring', 'GreenEyeShadow', 'PurpleLipstick', 'HiddenEarring']",0x606cCA
4333,175,Female,Light,"['Mole', 'PilotHelmet']",0x51636d
4334,8416,Female,Dark,"['ClownEyesGreen', 'HotLipstick', 'WildHair']",0xd3d360
4335,9315,Male,Mid,"['Cigarette', 'Earring', 'MohawkThin']",0x6e3AA8
4336,1396,Male,Light,"['CowboyHat', 'Earring', 'Mustache']",0xCffC33
4337,5989,Male,Mid,"['FrontBeard', 'MohawkDark', 'Pipe']",0xF6852D
4338,4086,Male,Dark,"['CapForward', 'ClownNose', 'NerdGlasses']",0x2079C2
4339,8747,Female,Light,"['CrazyHair', 'RegularShades']",0x769979
4340,2365,Female,Dark,"['Mole', 'RedMohawk']",0x6301Ad
4341,7038,Male,Dark,"['BigShades', 'FrumpyHair', 'NormalBeard']",0xD79b93
4342,3535,Male,Light,"['MedicalMask', 'PeakSpike']",0xb89c2F
4343,2679,Female,Mid,"['Cigarette', 'PurpleLipstick', 'StraightHairDark']",0xEb5889
4344,8407,Female,Mid,"['ClownEyesGreen', 'FrumpyHair', 'HotLipstick']",0x042eBB
4345,1176,Female,Light,"['BigShades', 'BlondeShort']",0x69021A
4346,666,Female,Mid,"['PinkWithHat', 'PurpleEyeShadow', 'PurpleLipstick']",0xb70c1a
4347,732,Female,Mid,"['NerdGlasses', 'PinkWithHat']",0x50dd57
4348,5817,Female,Light,"['GreenEyeShadow', 'Mole', 'StringyHair']",0x269616
4349,2367,Female,Light,"['BlondeBob', 'Mole']",0xc24F57
4350,1822,Male,Dark,"['BigBeard', 'ClownEyesGreen', 'Earring', 'Headband']",0xD79b93
4351,4185,Female,Mid,"['ClownNose', 'FrumpyHair', 'PurpleLipstick']",0xD79b93
4352,4268,Male,Albino,"['ClassicShades', 'MessyHair', 'NormalBeard', 'Smile', 'HiddenSmile']",0xb6CF25
4353,2203,Female,Light,"['ClownEyesBlue', 'PurpleLipstick', 'RedMohawk']",0x888104
4354,1293,Female,Light,"['ClassicShades', 'WildWhiteHair']",0x576b41
4355,2247,Male,Mid,"['ClassicShades', 'Earring', 'VampireHair']",0xCd2c66
4356,6450,Male,Mid,"['HornedRimGlasses', 'LuxuriousBeard', 'MohawkThin']",0xFe4070
4357,9785,Female,Mid,"['PurpleLipstick', 'RegularShades', 'StringyHair']",0x51688C
4358,130,Female,Mid,"['Choker', 'Headband', 'PurpleLipstick']",0x717403
4359,8009,Male,Mid,"['Mole', 'StringyHair', 'VR']",0x39ba31
4360,7215,Male,Dark,"['BigShades', 'Do-rag', 'Goat']",0xFEF679
4361,6850,Male,Mid,"['Earring', 'Mohawk', 'NormalBeardBlack']",0x8282D7
4362,2311,Female,Mid,"['BlondeBob', 'HornedRimGlasses']",0x31a5Ff
4363,2084,Male,Dark,"['EyePatch', 'NormalBeardBlack', 'VampireHair']",0xBf9888
4364,5642,Female,Light,"['BlueEyeShadow', 'CrazyHair', 'Earring', 'HotLipstick']",0xbb1eC7
4365,8232,Female,Mid,"['Cap', 'HotLipstick']",0x7a8D8f
4366,2003,Female,Mid,"['BlueEyeShadow', 'RedMohawk']",0x7760E0
4367,3648,Female,Light,"['Pipe', 'TassleHat']",0x88bC3E
4368,8637,Female,Mid,"['BlackLipstick', 'Earring', 'Headband', 'RegularShades']",0x11E13C
4369,7676,Male,Light,"['Headband', 'Muttonchops', 'RegularShades']",0x78f026
4370,5296,Male,Mid,"['Frown', 'MohawkThin', 'ShadowBeard']",0x1AdC09
4371,5000,Male,Light,"['Cap', 'FrontBeardDark', 'Frown', 'HornedRimGlasses', 'HiddenFrown']",0xD79b93
4372,1237,Female,Light,"['BlackLipstick', 'BlueEyeShadow', 'WildWhiteHair']",0xfD2200
4373,3898,Male,Dark,"['Fedora', 'NerdGlasses']",0x327788
4374,8434,Female,Dark,"['ClownEyesGreen', 'MessyHair']",Opensea
4375,5937,Male,Mid,"['HornedRimGlasses', 'Vape', 'WildHair']",0x58D580
4376,613,Female,Albino,"['ClownEyesBlue', 'HotLipstick', 'Pigtails']",0xD79b93
4377,5356,Female,Mid,"['CrazyHair', 'PurpleEyeShadow', 'PurpleLipstick']",0xD79b93
4378,5056,Male,Light,"['FrontBeardDark', 'MohawkDark', 'VR']",0xea2606
4379,4842,Male,Mid,"['DGlasses', 'Hoodie', 'ShadowBeard']",0xDf612c
4380,216,Female,Light,['Tiara'],0x052564
4381,2668,Female,Mid,"['BlackLipstick', 'ClownHairGreen']",0xD79b93
4382,3430,Female,Light,"['Cap', 'GoldChain', 'PurpleLipstick']",0xD79b93
4383,713,Female,Dark,"['ClassicShades', 'Earring', 'HotLipstick', 'PinkWithHat', 'HiddenEarring']",0x2A686B
4384,6742,Male,Dark,"['Do-rag', 'HornedRimGlasses', 'NormalBeardBlack']",0xC272Ed
4385,6843,Male,Light,"['Mohawk', 'NerdGlasses', 'NormalBeardBlack']",0x4084dF
4386,9372,Male,Mid,"['Earring', 'FrumpyHair', 'ShadowBeard']",0x4084dF
4387,1005,Male,Dark,"['Cigarette', 'Headband', 'Mustache', 'NerdGlasses', 'RosyCheeks']",0x717403
4388,3995,Male,Light,"['NormalBeard', 'PoliceCap']",0xa25803
4389,4987,Male,Mid,"['Cigarette', 'Hoodie', 'NerdGlasses']",0x2536c0
4390,4094,Male,Light,"['ClownNose', 'Earring', 'FrontBeardDark', 'Headband']",0x3Ff68E
4391,6666,Male,Dark,"['MohawkDark', 'Mustache']",0x269616
4392,9441,Male,Dark,"['FrumpyHair', 'Mole']",0xE83C75
4393,419,Female,Light,"['BlackLipstick', 'BlondeBob', 'WeldingGoggles']",0x78f026
4394,5059,Male,Albino,"['FrontBeardDark', 'StringyHair', 'VR']",0xCC7C33
4395,6466,Male,Light,"['LuxuriousBeard', 'MohawkThin']",0x185703
4396,7988,Female,Dark,"['HotLipstick', 'VR', 'WildHair']",0x34155F
4397,636,Female,Mid,"['BlackLipstick', 'Pigtails']",0x577eBC
4398,2040,Female,Dark,"['BlondeBob', 'PurpleLipstick', 'Vape']",0xD79b93
4399,3767,Male,Light,"['Fedora', 'FrontBeardDark']",0x24e267
4400,4638,Male,Dark,"['DGlasses', 'CapForward']",0x8B007E
4401,2102,Female,Light,"['EyeMask', 'PurpleLipstick', 'RedMohawk']",0x87BF15
4402,5497,Male,Albino,"['Earring', 'Handlebars', 'PeakSpike']",0xeD4701
4403,1475,Male,Dark,"['CowboyHat', 'Earring']",0x26f744
4404,7974,Male,Mid,"['FrumpyHair', 'Mole', 'ShadowBeard', 'VR']",0x19F233
4405,1326,Female,Albino,"['Earring', 'PurpleLipstick', 'WildWhiteHair', 'HiddenEarring']",0x9eB4d8
4406,9839,Female,Light,"['Mole', 'StringyHair']",0x269616
4407,9497,Male,Dark,"['BigShades', 'ShadowBeard', 'WildHair']",0x55E7ca
4408,6565,Male,Light,"['DGlasses', 'Bandana']",0x4b4C13
4409,2946,Male,Light,"['ClassicShades', 'MohawkThin', 'SilverChain']",0xa25803
4410,4499,Female,Mid,['ClownEyesBlue'],0xdb1Cf6
4411,4597,Male,Dark,"['CapForward', 'Frown']",0x4dc133
4412,7153,Male,Albino,"['Earring', 'EyeMask', 'Mohawk']",0x26f744
4413,6644,Male,Mid,"['CrazyHair', 'Mustache']",0x3612b2
4414,6732,Male,Dark,"['EyeMask', 'Headband', 'Mole', 'NormalBeardBlack', 'HiddenMole']",0x54863d
4415,3301,Male,Albino,"['EyePatch', 'LuxuriousBeard', 'Mohawk', 'Pipe', 'Smile', 'HiddenSmile']",0x4c1147
4416,9117,Female,Mid,"['ClassicShades', 'MohawkThin']",0x25f9E2
4417,1984,Female,Albino,"['BlondeBob', 'BlueEyeShadow', 'HotLipstick']",0x6Eb9C8
4418,669,Female,Mid,"['PinkWithHat', 'PurpleEyeShadow']",0x6F4A2d
4419,7724,Male,Mid,"['Earring', 'FrumpyHair', 'Muttonchops']",0x7738e4
4420,970,Female,Mid,"['HotLipstick', 'Spots', 'WildHair']",0x20Af8C
4421,9389,Female,Mid,"['BigShades', 'BlackLipstick', 'FrumpyHair']",0xa25803
4422,4540,Male,Dark,['Earring'],0x31a5Ff
4423,8133,Female,Mid,"['Cap', 'ClownEyesBlue', 'HotLipstick']",0x87B170
4424,1219,Female,Albino,"['BlackLipstick', 'Cigarette', 'ClownEyesGreen', 'Earring', 'WildWhiteHair', 'HiddenEarring']",0xD79b93
4425,7781,Male,Mid,"['BigShades', 'Earring', 'PeakSpike', 'ShadowBeard']",0x5b098b
4426,7364,Male,Light,"['Bandana', 'BigShades', 'Goat', 'Mole']",0xF00F54
4427,6821,Male,Mid,"['KnittedCap', 'NormalBeardBlack']",0xe12e1f
4428,3429,Male,Mid,"['Cap', 'ClassicShades', 'Earring', 'GoldChain']",0x6Bf97f
4429,8945,Female,Light,"['Earring', 'KnittedCap']",0xD79b93
4430,8408,Female,Albino,"['ClownEyesGreen', 'FrumpyHair']",0xB47A70
4431,7358,Male,Mid,"['Earring', 'Goat', 'StringyHair']",0x93730C
4432,2302,Female,Dark,"['BlondeBob', 'HornedRimGlasses']",0x8eD4D3
4433,8412,Male,Mid,"['ClownEyesGreen', 'FrumpyHair']",0xd6a984
4434,5798,Female,Mid,"['BlackLipstick', 'GreenEyeShadow', 'WildHair']",0x94de7E
4435,3267,Male,Mid,"['Cap', 'FrontBeard', 'GoldChain', 'Mole', 'RegularShades']",0x6e5b3F
4436,6550,Male,Mid,"['Bandana', 'LuxuriousBeard', 'RegularShades']",0xF9fF23
4437,3802,Male,Light,"['DGlasses', 'Fedora']",0x79bB50
4438,5812,Female,Light,"['GreenEyeShadow', 'MessyHair']",0x800B4d
4439,3032,Female,Light,"['Cigarette', 'ClownEyesGreen', 'DarkHair']",0xD79b93
4440,7850,Male,Mid,"['BigShades', 'CrazyHair', 'Earring', 'Pipe']",0xc24F57
4441,4854,Male,Light,"['DGlasses', 'Hoodie']",0x743b87
4442,1424,Male,Mid,"['CowboyHat', 'Muttonchops']",0xa25803
4443,9942,Female,Dark,"['Bandana', 'NerdGlasses']",0x2f2f23
4444,6744,Male,Dark,"['Mole', 'NormalBeardBlack', 'ShavedHead', 'HiddenMole']",0x279679
4445,7662,Male,Light,"['PeakSpike', 'SmallShades']",0x106ac3
4446,4121,Male,Mid,"['Cap', 'ClownNose', 'NormalBeardBlack']",0x1E815a
4447,7259,Male,Mid,"['Cap', 'Goat']",0x648174
4448,9776,Male,Dark,"['NerdGlasses', 'ShadowBeard', 'StringyHair']",0x51688C
4449,5364,Female,Dark,"['Earring', 'KnittedCap', 'Mole', 'PurpleEyeShadow']",0x51688C
4450,5230,Male,Mid,"['Do-rag', 'Earring', 'Frown']",0x51688C
4451,7562,Male,Mid,"['Do-rag', 'HornedRimGlasses']",0x51688C
4452,7952,Male,Dark,"['MohawkDark', 'ShadowBeard', 'VR']",0x024BCb
4453,4568,Female,Light,"['HornedRimGlasses', 'PurpleLipstick']",0x6F4A2d
4454,6222,Male,Light,"['Chinstrap', 'MohawkThin']",0xcb4dFC
4455,9846,Female,Light,"['Earring', 'PurpleLipstick', 'StringyHair']",0xE75021
4456,272,Female,Mid,"['GreenEyeShadow', 'OrangeSide']",0x052564
4457,1053,Male,Dark,"['PeakSpike', 'RosyCheeks']",0x6F4A2d
4458,881,Male,Light,"['ClownHairGreen', 'FrontBeard', 'Spots']",0x3b99BF
4459,4518,Male,Light,['NerdGlasses'],0x680c8B
4460,7648,Male,Mid,"['Cap', 'Muttonchops']",0x92041C
4461,1520,Female,Dark,"['BlueEyeShadow', 'Mole', 'Pipe', 'StraightHairBlonde']",0x8d80DA
4462,5968,Male,Albino,"['BigShades', 'Cigarette', 'Do-rag', 'FrontBeard']",0xD79b93
4463,7880,Male,Dark,"['Mohawk', 'Pipe']",0xbb67D2
4464,39,Ape,Ape,"['Do-rag', 'EyeMask', 'Vape']",0x33eaAe
4465,5687,Female,Mid,"['BlueEyeShadow', 'Earring', 'HotLipstick', 'WildHair', 'HiddenEarring']",0x6F4A2d
4466,7593,Male,Mid,"['Cigarette', 'Do-rag']",0x5F75fB
4467,3059,Female,Dark,"['DarkHair', 'Earring', 'RegularShades', 'HiddenEarring']",0x530afa
4468,296,Female,Mid,"['Earring', 'NerdGlasses', 'OrangeSide', 'HiddenEarring']",0x6611fE
4469,6950,Male,Light,"['MessyHair', 'NormalBeard', 'VR']",0xea2606
4470,8163,Male,Mid,"['Cap', 'HornedRimGlasses', 'ShadowBeard']",0xcbA7a8
4471,8942,Male,Albino,"['Earring', 'KnittedCap']",0xDf5e76
4472,485,Zombie,Zombie,"['Cigarette', 'PurpleHair']",0x000001
4473,7859,Male,Albino,"['KnittedCap', 'Pipe']",0x6F4A2d
4474,6167,Male,Light,"['Cap', 'Chinstrap']",0xC60D5b
4475,7588,Male,Dark,"['Cigarette', 'Do-rag']",0xBBe846
4476,6202,Male,Light,"['Chinstrap', 'Earring', 'KnittedCap']",0x4710e3
4477,7755,Male,Dark,"['EyePatch', 'PeakSpike']",0x8fA20d
4478,3422,Male,Dark,"['GoldChain', 'MohawkThin', 'Muttonchops']",0x78f026
4479,6670,Male,Light,"['EyePatch', 'Mohawk', 'Mustache']",0x6F1174
4480,4730,Male,Mid,"['CapForward', 'EyePatch']",0xC52650
4481,9500,Male,Mid,"['HornedRimGlasses', 'ShadowBeard', 'WildHair']",0xC52650
4482,9074,Male,Mid,"['EyePatch', 'MohawkThin', 'ShadowBeard']",0xC52650
4483,3876,Male,Mid,"['Earring', 'Fedora', 'HornedRimGlasses', 'ShadowBeard']",0xC272Ed
4484,8624,Male,Dark,"['Headband', 'RegularShades', 'ShadowBeard']",0xfF0BD4
4485,723,Female,Mid,"['BlackLipstick', 'HornedRimGlasses', 'PinkWithHat']",0xAE7721
4486,9854,Female,Light,"['Earring', 'HotLipstick', 'StringyHair']",0x97920E
4487,3902,Male,Light,"['Cigarette', 'Fedora']",0xE83C75
4488,5294,Male,Light,"['Frown', 'Mohawk', 'ShadowBeard']",0x82B1F2
4489,9071,Female,Mid,"['Earring', 'MohawkDark']",0xC352B5
4490,8286,Male,Light,"['Mohawk', 'SmallShades']",0x7db525
4491,5666,Female,Light,"['BlueEyeShadow', 'HotLipstick', 'Mohawk']",0xda202a
4492,3988,Male,Mid,"['NormalBeard', 'Pipe', 'PoliceCap']",0xD79b93
4493,7359,Male,Dark,"['Goat', 'StringyHair']",0x269616
4494,4360,Male,Dark,"['NerdGlasses', 'ShadowBeard', 'Smile', 'WildHair']",0xfa1c02
4495,6089,Male,Albino,"['FrontBeard', 'MessyHair']",0x3d9456
4496,5664,Female,Mid,"['BlueEyeShadow', 'Earring', 'HotLipstick', 'MohawkThin']",0x2649C4
4497,3862,Male,Light,"['ClownEyesGreen', 'Fedora']",0x51636d
4498,3951,Male,Light,"['FrontBeard', 'PoliceCap']",0xa25803
4499,7957,Male,Light,"['Earring', 'MohawkDark', 'VR']",0x33F848
4500,437,Female,Dark,"['DarkHair', 'PurpleLipstick', 'WeldingGoggles']",0x717403
4501,1398,Male,Light,"['CowboyHat', 'Mustache']",0xbbaf6D
4502,1694,Female,Dark,"['BlackLipstick', 'StraightHairBlonde']",0xF7b335
4503,8739,Male,Mid,"['CrazyHair', 'ShadowBeard']",0x2f2f23
4504,5769,Female,Mid,"['BlackLipstick', 'GreenEyeShadow', 'Mohawk']",0x26f744
4505,1063,Male,Mid,"['Earring', 'Headband', 'RosyCheeks']",0xeBF02C
4506,60,Male,Light,"['Beanie', 'Earring', 'FrontBeard']",0xfa948c
4507,4661,Male,Mid,"['CapForward', 'NormalBeardBlack']",0x7B7736
4508,6896,Male,Mid,"['Bandana', 'BigShades', 'Cigarette', 'NormalBeardBlack']",0xb9Fddb
4509,6778,Male,Light,"['Cap', 'NormalBeardBlack']",0x7a341c
4510,6822,Male,Mid,"['Earring', 'EyePatch', 'MohawkDark', 'NormalBeardBlack']",0x28F442
4511,6579,Male,Albino,"['Do-rag', 'Mustache']",0xa8f8f5
4512,8459,Female,Mid,"['Bandana', 'ClownEyesGreen', 'HotLipstick']",0xbb67D2
4513,54,Zombie,Zombie,"['Beanie', 'Earring', 'LuxuriousBeard']",0xc43473
4514,8230,Female,Dark,"['Cap', 'HotLipstick']",0x51688C
4515,2586,Female,Light,"['ClownEyesBlue', 'ClownHairGreen']",0xCA37d8
4516,5372,Female,Light,"['KnittedCap', 'PurpleEyeShadow']",0x0e79c6
4517,1235,Female,Mid,"['PurpleEyeShadow', 'WildWhiteHair']",0xe50A22
4518,8417,Female,Light,"['ClownEyesGreen', 'HotLipstick', 'WildHair']",0xB47A70
4519,7365,Male,Dark,"['Bandana', 'Goat', 'HornedRimGlasses']",0x095A7d
4520,975,Male,Albino,"['Spots', 'StringyHair']",0x577eBC
4521,8860,Male,Dark,"['KnittedCap', 'RegularShades', 'ShadowBeard']",0x574a3f
4522,853,Male,Dark,"['NerdGlasses', 'TopHat']",0x577eBC
4523,9636,Male,Mid,"['Earring', 'MessyHair', 'RegularShades']",0x2Ee867
4524,8970,Male,Albino,"['ClassicShades', 'MohawkDark']",0x42eB89
4525,2131,Female,Dark,"['BlackLipstick', 'Earring', 'HalfShaved', 'Pipe', 'HiddenEarring']",0x577eBC
4526,4091,Male,Dark,"['ClownNose', 'Hoodie', 'NormalBeard']",0x8F6b1e
4527,8022,Male,Light,"['Bandana', 'VR']",0x41497f
4528,5183,Male,Mid,"['FrontBeard', 'Frown', 'FrumpyHair', 'HiddenFrown']",0xB88F61
4529,771,Male,Dark,"['EyeMask', 'Frown', 'TopHat']",0xC15753
4530,9292,Female,Albino,"['Cigarette', 'HotLipstick', 'Mohawk']",0x0B9248
4531,3160,Male,Dark,"['LuxuriousBeard', 'PurpleHair', 'SmallShades']",0xD79b93
4532,5907,Male,Light,"['KnittedCap', 'Vape']",0x940fEC
4533,3999,Male,Dark,"['Goat', 'PoliceCap', 'VR']",0x33F848
4534,6027,Male,Light,"['FrontBeard', 'KnittedCap', 'NerdGlasses']",0x940fEC
4535,700,Female,Dark,"['ClownEyesGreen', 'PinkWithHat']",0x7C00c9
4536,3022,Female,Mid,"['DarkHair', 'PurpleLipstick', 'VR']",0x61F52f
4537,8227,Female,Dark,"['Cap', 'Earring', 'HotLipstick']",0x968b61
4538,5986,Male,Light,"['FrontBeard', 'PeakSpike']",0x00B278
4539,9932,Male,Light,"['Bandana', 'BigShades']",0x011554
4540,7779,Male,Light,"['ClassicShades', 'PeakSpike']",0xC61Aa3
4541,9474,Male,Dark,"['Earring', 'EyePatch', 'WildHair']",0x61FEf9
4542,2707,Male,Light,"['ClownHairGreen', 'Earring']",0x4074Bc
4543,6484,Male,Dark,"['FrumpyHair', 'LuxuriousBeard']",0x6A55AE
4544,6809,Male,Light,"['CrazyHair', 'NormalBeardBlack']",0x92662F
4545,1229,Female,Dark,"['HotLipstick', 'PurpleEyeShadow', 'WildWhiteHair']",0x69021A
4546,9835,Female,Light,"['Earring', 'Mole', 'StringyHair']",0x269616
4547,9979,Female,Light,"['Bandana', 'Earring', 'HotLipstick']",0x717403
4548,2405,Female,Mid,"['HotLipstick', 'RedMohawk']",0x6F4A2d
4549,2551,Male,Albino,"['ClownHairGreen', 'VR']",0x78f026
4550,6627,Male,Light,"['BigShades', 'Earring', 'Headband', 'Mustache']",0x5b1c25
4551,4899,Male,Mid,"['Goat', 'Hoodie', 'VR']",0x689Ad2
4552,5888,Male,Dark,"['ClassicShades', 'Earring', 'Headband', 'Vape']",0x7E2D1C
4553,6397,Male,Mid,"['ClassicShades', 'CrazyHair', 'LuxuriousBeard']",0xF7F7D7
4554,2616,Female,Dark,"['HotLipstick', 'Mole', 'RegularShades', 'StraightHairDark']",0xC52650
4555,7726,Male,Light,"['FrumpyHair', 'Muttonchops']",Opensea
4556,5267,Male,Light,"['ClownEyesGreen', 'Frown', 'Mohawk']",0x13f6F1
4557,6802,Male,Dark,"['Headband', 'NormalBeardBlack']",0x47D4f2
4558,4216,Male,Dark,"['CapForward', 'NormalBeard', 'Smile', 'HiddenSmile']",0x419dc2
4559,564,Zombie,Zombie,"['Earring', 'StringyHair']",0x47D4f2
4560,1193,Female,Light,"['BlondeShort', 'Cigarette', 'Mole']",0x47D4f2
4561,3903,Male,Mid,"['Cigarette', 'Fedora']",0x2A0b4B
4562,8008,Female,Light,"['BlackLipstick', 'StringyHair', 'VR']",0x2E10Fd
4563,8920,Female,Dark,"['KnittedCap', 'Mole']",0x51688C
4564,9869,Male,Albino,"['Earring', 'StringyHair']",0x3BE89b
4565,4927,Male,Light,"['Hoodie', 'ShadowBeard', 'VR']",0x31a5Ff
4566,727,Female,Light,"['BigShades', 'PinkWithHat']",0xD79b93
4567,322,Male,Mid,"['Bandana', 'BigBeard', 'BuckTeeth']",0x758353
4568,1717,Female,Dark,"['PurpleLipstick', 'StraightHairBlonde']",0xD79b93
4569,8518,Male,Light,"['ClownEyesBlue', 'Mohawk', 'ShadowBeard']",0x51EC89
4570,9492,Male,Mid,"['ClassicShades', 'WildHair']",0xa25803
4571,8762,Female,Dark,"['BigShades', 'CrazyHair']",0x60fE3E
4572,3127,Male,Mid,"['Frown', 'Mustache', 'NerdGlasses', 'PurpleHair']",0x000002
4573,8542,Female,Dark,"['ClownEyesBlue', 'FrumpyHair']",0x269616
4574,5255,Male,Dark,"['CrazyHair', 'Frown', 'ShadowBeard', 'VR']",0x69021A
4575,1228,Female,Dark,"['Mole', 'PurpleEyeShadow', 'PurpleLipstick', 'WildWhiteHair']",0xD79b93
4576,6560,Male,Mid,"['DGlasses', 'Bandana', 'Earring']",0x905f48
4577,6329,Male,Light,"['LuxuriousBeard', 'ShavedHead']",0x443B1A
4578,7934,Male,Mid,"['Cigarette', 'Headband', 'VR']",0xDde8DF
4579,8102,Female,Albino,['StringyHair'],0xe5027d
4580,5645,Female,Light,"['BlueEyeShadow', 'CrazyHair', 'Earring']",0x69021A
4581,382,Male,Mid,"['BigShades', 'BuckTeeth', 'Headband']",0xD79b93
4582,6374,Male,Dark,"['FrumpyHair', 'LuxuriousBeard', 'SmallShades']",0xa25803
4583,855,Male,Dark,"['Mole', 'TopHat']",0x85257f
4584,2491,Female,Dark,"['Cigarette', 'GreenEyeShadow', 'PurpleLipstick', 'StraightHairDark']",0xDde8DF
4585,1284,Female,Dark,"['ClownEyesBlue', 'WildWhiteHair']",0x26f744
4586,8765,Female,Light,"['BigShades', 'CrazyHair']",0xc24F57
4587,6096,Male,Dark,"['FrontBeard', 'RegularShades', 'StringyHair']",0x269616
4588,6157,Male,Mid,"['Chinstrap', 'CrazyHair', 'VR']",0x69021A
4589,4916,Male,Light,"['Hoodie', 'Muttonchops', 'NerdGlasses']",0xD79b93
4590,3288,Male,Dark,"['ClownEyesBlue', 'Earring', 'Muttonchops', 'Pipe', 'PoliceCap']",Opensea
4591,8168,Male,Dark,"['Cap', 'ShadowBeard']",0xF9fF23
4592,6044,Male,Dark,"['FrontBeard', 'HornedRimGlasses', 'MohawkThin']",0x5BC79d
4593,4147,Male,Albino,"['ClownEyesGreen', 'ClownNose', 'MohawkThin']",0x840449
4594,3977,Male,Albino,"['Mustache', 'PoliceCap']",0xcaF6Fd
4595,2132,Female,Light,"['BlackLipstick', 'BlondeBob', 'Pipe']",0xa25803
4596,3371,Male,Dark,"['ClownNose', 'GoldChain', 'KnittedCap', 'MedicalMask']",0xF36972
4597,7976,Female,Dark,"['BlackLipstick', 'FrumpyHair', 'VR']",0xa25803
4598,1166,Female,Mid,"['BlondeShort', 'HotLipstick', 'RegularShades']",0xCC7C33
4599,9501,Male,Mid,"['BigShades', 'ShadowBeard', 'WildHair']",0xa51579
4600,7557,Male,Light,"['BigShades', 'ShavedHead']",0xEd3C3B
4601,6932,Male,Dark,"['ClassicShades', 'NormalBeard', 'PeakSpike']",0xa8f8f5
4602,3931,Male,Mid,"['Handlebars', 'NerdGlasses', 'PoliceCap']",0xCd2c66
4603,4757,Male,Dark,"['BigShades', 'CapForward', 'Earring']",0xE91DE1
4604,844,Male,Mid,"['ShadowBeard', 'TopHat']",0x577eBC
